,experiment,sample_name,Pairs,Merged,Too short,No alignment found,Too many diffs,Overlap too short,Exp.errs. too high,Min Q too low,Ratio Pairs,Ratio Merged,Ratio Too short,Ratio No alignment found,Ratio Too many diffs,Ratio Overlap too short,Ratio Exp.errs. too high,Ratio Min Q too low
637,R1158_FKS2-HS2_single_ortho_caspofungin,output2caspofungin1,160270,152649,0,146,0,0,976,6499,1.0,0.9524489923254508,0.0,0.0009109627503587696,0.0,0.0,0.006089723591439446,0.04055032133275098
638,R1158_FKS2-HS2_single_ortho_caspofungin,output2caspofungin2,110890,105775,0,122,0,0,661,4332,1.0,0.9538732076832898,0.0,0.0011001893768599513,0.0,0.0,0.005960862115610064,0.03906574082424024
639,R1158_FKS2-HS2_single_ortho_caspofungin,output2caspofungin3,126368,120399,0,147,0,0,837,4985,1.0,0.9527649404912636,0.0,0.0011632691820714104,0.0,0.0,0.006623512281590276,0.039448278045074704
640,R1158_FKS2-HS2_single_ortho_caspofungin,output3caspofungin1,160270,152649,0,146,0,0,976,6499,1.0,0.9524489923254508,0.0,0.0009109627503587696,0.0,0.0,0.006089723591439446,0.04055032133275098
641,R1158_FKS2-HS2_single_ortho_caspofungin,output3caspofungin2,110890,105775,0,122,0,0,661,4332,1.0,0.9538732076832898,0.0,0.0011001893768599513,0.0,0.0,0.005960862115610064,0.03906574082424024
642,R1158_FKS2-HS2_single_ortho_caspofungin,output3caspofungin3,126368,120399,0,147,0,0,837,4985,1.0,0.9527649404912636,0.0,0.0011632691820714104,0.0,0.0,0.006623512281590276,0.039448278045074704
643,R1158_FKS2-HS2_single_ortho_dox,input1,194150,183699,0,194,0,0,1013,9244,1.0,0.946170486737059,0.0,0.0009992274014936904,0.0,0.0,0.005217615245943858,0.04761267061550348
644,R1158_FKS2-HS2_single_ortho_dox,input2,159758,149172,0,422,0,0,1348,8816,1.0,0.933737277632419,0.0,0.0026414952615831447,0.0,0.0,0.008437762115199239,0.055183464990798584
645,R1158_FKS2-HS2_single_ortho_dox,input3,146363,137538,0,282,0,0,904,7639,1.0,0.9397047067906507,0.0,0.0019267164515622119,0.0,0.0,0.006176424369546948,0.052192152388240196
646,R1158_FKS2-HS2_single_ortho_dox,output1dox1,165214,152939,0,223,0,0,993,11059,1.0,0.925702422312879,0.0,0.0013497645477986127,0.0,0.0,0.006010386528986647,0.06693742661033568
647,R1158_FKS2-HS2_single_ortho_dox,output1dox2,142697,134192,0,174,0,0,939,7392,1.0,0.9403981863669173,0.0,0.0012193669103064536,0.0,0.0,0.006580376602171034,0.0518020701206052
648,R1158_FKS2-HS2_single_ortho_dox,output1dox3,130601,122910,0,153,0,0,868,6670,1.0,0.9411107112502967,0.0,0.0011715071094402034,0.0,0.0,0.006646197196039846,0.051071584444223245
649,R1158_FKS2-HS2_single_ortho_dox,output2dox1,165214,152939,0,223,0,0,993,11059,1.0,0.925702422312879,0.0,0.0013497645477986127,0.0,0.0,0.006010386528986647,0.06693742661033568
650,R1158_FKS2-HS2_single_ortho_dox,output2dox2,142697,134192,0,174,0,0,939,7392,1.0,0.9403981863669173,0.0,0.0012193669103064536,0.0,0.0,0.006580376602171034,0.0518020701206052
651,R1158_FKS2-HS2_single_ortho_dox,output2dox3,130601,122910,0,153,0,0,868,6670,1.0,0.9411107112502967,0.0,0.0011715071094402034,0.0,0.0,0.006646197196039846,0.051071584444223245
652,R1158_FKS2-HS2_single_ortho_dox,output3dox1,165214,152939,0,223,0,0,993,11059,1.0,0.925702422312879,0.0,0.0013497645477986127,0.0,0.0,0.006010386528986647,0.06693742661033568
653,R1158_FKS2-HS2_single_ortho_dox,output3dox2,142697,134192,0,174,0,0,939,7392,1.0,0.9403981863669173,0.0,0.0012193669103064536,0.0,0.0,0.006580376602171034,0.0518020701206052
654,R1158_FKS2-HS2_single_ortho_dox,output3dox3,130601,122910,0,153,0,0,868,6670,1.0,0.9411107112502967,0.0,0.0011715071094402034,0.0,0.0,0.006646197196039846,0.051071584444223245
655,R1158_FKS2-HS2_single_ortho_micafungin,input1,194150,183699,0,194,0,0,1013,9244,1.0,0.946170486737059,0.0,0.0009992274014936904,0.0,0.0,0.005217615245943858,0.04761267061550348
656,R1158_FKS2-HS2_single_ortho_micafungin,input2,159758,149172,0,422,0,0,1348,8816,1.0,0.933737277632419,0.0,0.0026414952615831447,0.0,0.0,0.008437762115199239,0.055183464990798584
657,R1158_FKS2-HS2_single_ortho_micafungin,input3,146363,137538,0,282,0,0,904,7639,1.0,0.9397047067906507,0.0,0.0019267164515622119,0.0,0.0,0.006176424369546948,0.052192152388240196
658,R1158_FKS2-HS2_single_ortho_micafungin,output1micafungin1,136033,128819,0,150,0,0,842,6222,1.0,0.9469687502297237,0.0,0.001102673615960833,0.0,0.0,0.006189674564260143,0.04573890159005536
659,R1158_FKS2-HS2_single_ortho_micafungin,output1micafungin2,134266,127398,0,151,0,0,817,5900,1.0,0.9488478095720435,0.0,0.0011246331908301432,0.0,0.0,0.006084935873564417,0.04394262136356188
660,R1158_FKS2-HS2_single_ortho_micafungin,output1micafungin3,325424,304480,0,522,0,0,2526,17896,1.0,0.9356408869659275,0.0,0.001604061163282364,0.0,0.0,0.007762181031515807,0.0549928708392743
661,R1158_FKS2-HS2_single_ortho_micafungin,output2micafungin1,136033,128819,0,150,0,0,842,6222,1.0,0.9469687502297237,0.0,0.001102673615960833,0.0,0.0,0.006189674564260143,0.04573890159005536
662,R1158_FKS2-HS2_single_ortho_micafungin,output2micafungin2,134266,127398,0,151,0,0,817,5900,1.0,0.9488478095720435,0.0,0.0011246331908301432,0.0,0.0,0.006084935873564417,0.04394262136356188
663,R1158_FKS2-HS2_single_ortho_micafungin,output2micafungin3,325424,304480,0,522,0,0,2526,17896,1.0,0.9356408869659275,0.0,0.001604061163282364,0.0,0.0,0.007762181031515807,0.0549928708392743
664,R1158_FKS2-HS2_single_ortho_micafungin,output3micafungin1,136033,128819,0,150,0,0,842,6222,1.0,0.9469687502297237,0.0,0.001102673615960833,0.0,0.0,0.006189674564260143,0.04573890159005536
665,R1158_FKS2-HS2_single_ortho_micafungin,output3micafungin2,134266,127398,0,151,0,0,817,5900,1.0,0.9488478095720435,0.0,0.0011246331908301432,0.0,0.0,0.006084935873564417,0.04394262136356188
666,R1158_FKS2-HS2_single_ortho_micafungin,output3micafungin3,325424,304480,0,522,0,0,2526,17896,1.0,0.9356408869659275,0.0,0.001604061163282364,0.0,0.0,0.007762181031515807,0.0549928708392743
667,R1158_FKS2-HS2_single_ortho_none,input1,194150,183699,0,194,0,0,1013,9244,1.0,0.946170486737059,0.0,0.0009992274014936904,0.0,0.0,0.005217615245943858,0.04761267061550348
668,R1158_FKS2-HS2_single_ortho_none,input2,159758,149172,0,422,0,0,1348,8816,1.0,0.933737277632419,0.0,0.0026414952615831447,0.0,0.0,0.008437762115199239,0.055183464990798584
669,R1158_FKS2-HS2_single_ortho_none,input3,146363,137538,0,282,0,0,904,7639,1.0,0.9397047067906507,0.0,0.0019267164515622119,0.0,0.0,0.006176424369546948,0.052192152388240196
670,R1158_FKS2-HS2_single_ortho_none,output1none1,199210,187864,0,286,0,0,1269,9791,1.0,0.9430450278600472,0.0,0.001435670900055218,0.0,0.0,0.006370162140454797,0.049149139099442796
671,R1158_FKS2-HS2_single_ortho_none,output1none2,186713,175835,0,261,0,0,1205,9412,1.0,0.9417394610980488,0.0,0.0013978673150771505,0.0,0.0,0.006453755228612898,0.05040891635826107
672,R1158_FKS2-HS2_single_ortho_none,output1none3,260944,246790,0,337,0,0,1686,12131,1.0,0.945758476914587,0.0,0.0012914648353669752,0.0,0.0,0.006461156416702434,0.04648890183334355
673,R1158_FKS2-HS2_single_ortho_none,output2none1,199210,187864,0,286,0,0,1269,9791,1.0,0.9430450278600472,0.0,0.001435670900055218,0.0,0.0,0.006370162140454797,0.049149139099442796
674,R1158_FKS2-HS2_single_ortho_none,output2none2,186713,175835,0,261,0,0,1205,9412,1.0,0.9417394610980488,0.0,0.0013978673150771505,0.0,0.0,0.006453755228612898,0.05040891635826107
675,R1158_FKS2-HS2_single_ortho_none,output2none3,260944,246790,0,337,0,0,1686,12131,1.0,0.945758476914587,0.0,0.0012914648353669752,0.0,0.0,0.006461156416702434,0.04648890183334355
676,R1158_FKS2-HS2_single_ortho_none,output3none1,199210,187864,0,286,0,0,1269,9791,1.0,0.9430450278600472,0.0,0.001435670900055218,0.0,0.0,0.006370162140454797,0.049149139099442796
677,R1158_FKS2-HS2_single_ortho_none,output3none2,186713,175835,0,261,0,0,1205,9412,1.0,0.9417394610980488,0.0,0.0013978673150771505,0.0,0.0,0.006453755228612898,0.05040891635826107
678,R1158_FKS2-HS2_single_ortho_none,output3none3,260944,246790,0,337,0,0,1686,12131,1.0,0.945758476914587,0.0,0.0012914648353669752,0.0,0.0,0.006461156416702434,0.04648890183334355
